# Generated from the following BioVelo query on EcoCyc, 11:22am, November 4, 2024: html-sort-ascending(html-table-headers([(x^?name, x^?frame-id, (regulators-of-site x), Evidence) : x<-ECOLI^^DNA-Binding-Sites, !(classp x), Evidence := (evidence x), [e:e<-Evidence]], ("Site", "Frame ID", "Regulators",  "Evidence")), 2)
PuuR DNA-binding-site 126.5 bases upstream of puuAp	BS0-8343	DNA-binding transcriptional repressor PuuR,PuuR-putrescine,putrescine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-IC,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
ArcA-Pasp54 DNA-binding-site 67 bases upstream of hyaAp2	BS00674	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
CynR DNA-binding-site 33 bases upstream of cynRp	BS00348	DNA-binding transcriptional dual regulator CynR,CynR-cyanate DNA-binding transcriptional dual regulator,cyanate	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS
LexA DNA-binding-site 81.5 bases upstream of hokEp	BS0-7639	DNA-binding transcriptional repressor LexA,DNA-binding transcriptional repressor LexA	EV-COMP-AINF-SIMILAR-TO-CONSENSUS
Fnr DNA-binding-site (BS0-9687)	BS0-9687	DNA-binding transcriptional dual regulator FNR,DNA-binding transcriptional dual regulator FNR	EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
Lrp DNA-binding-site (BS0-10379)	BS0-10379	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
SlyA DNA-binding-site 10 bases upstream of pagPp	BS0-8796	DNA-binding transcriptional dual regulator SlyA,DNA-binding transcriptional dual regulator SlyA	EV-COMP-HINF-PATTERN-DISCOVERY,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site 25 bases downstream of gdhAp	BS0-1143	DNA-binding transcriptional dual regulator Nac	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Fis DNA-binding-site 171.5 bases upstream of acnBp1	BS772	DNA-binding transcriptional dual regulator Fis,DNA-binding transcriptional dual regulator Fis	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DNA-binding transcriptional activator FucR DNA-binding-site regulating fucPp	BS00393	DNA-binding transcriptional activator FucR,FucR-L-fuculose-1-phosphate DNA-binding transcriptional activator,L-fuculose 1-phosphate	EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
NarL-Pasp59 DNA-binding-site 100 bases upstream of fdnGp	BS325	DNA-binding transcriptional dual regulator NarL,DNA-binding transcriptional dual regulator NarL-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
H-NS DNA-binding-site regulating hdfRp	BS0-8000	DNA-binding transcriptional dual regulator H-NS	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS
GalR DNA-binding-site 46.5 bases downstream of galEp	BS00075	DNA-binding transcriptional dual regulator GalR,GalR-D-galactose,D-galactose	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
PdhR DNA-binding-site (BS0-10597)	BS0-10597	DNA-binding transcriptional dual regulator PdhR,PdhR-pyruvate,pyruvate	EV-EXP-GSELEX,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DNA-binding transcriptional repressor Zur DNA-binding-site 38 bases downstream of znuAp	BS0-3502	DNA-binding transcriptional repressor Zur,DNA-binding transcriptional repressor Zur,Zur-Zn<sup>2+</sup> DNA-binding transcriptional repressor,Zn<SUP>2+</SUP>	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10219)	BS0-10219	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
UvrY-Pasp54 DNA-binding-site regulating luxSp2	BS0-8565	DNA-binding transcriptional activator UvrY,DNA-binding transcriptional activator UvrY-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
ArgP DNA-binding-site 219.5 bases downstream of dnaAp1	BS0-8162	DNA-binding transcriptional dual regulator ArgP,DNA-binding transcriptional dual regulator ArgP,ArgP-L-arginine  DNA-binding transcriptional dual regulator,ArgP-L-lysine,L-lysine,L-arginine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-IC,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10367)	BS0-10367	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
PdeL DNA-binding-site regulating fliFp1	BS0-10465	DNA-binding transcriptional regulator/c-di-GMP phosphodiesterase PdeL,DNA-binding transcriptional dual regulator/c-di-GMP phosphodiesterase PdeL	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
TdcR DNA-binding-site 195 bases upstream of tdcAp	BS00512	DNA-binding transcriptional activator TdcR	EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IMP-SITE-MUTATION
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 57.5 bases upstream of dcuRp	BS0-7398	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS
CsgD DNA-binding-site 9.5 bases downstream of csgDp3	BS0-8053	DNA-binding transcriptional dual regulator CsgD	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Cbl DNA-binding-site 91 bases upstream of tauAp	BS166	DNA-binding transcriptional activator Cbl,Cbl-thiosulfate,Cbl-adenosine 5'-phosphosulfate,thiosulfate,adenosine 5'-phosphosulfate	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site (BS0-9895)	BS0-9895	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
Nac DNA-binding-site (BS0-9796)	BS0-9796	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
ArgR-arg DNA-binding-site (BS0-9156)	BS0-9156	DNA-binding transcriptional dual regulator ArgR,DNA-binding transcriptional dual regulator ArgR,ArgR-L-arginine DNA-binding transcriptional dual regulator,L-arginine	EV-EXP-CHIP-EXO,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
PtrR-gln DNA-binding-site regulating acrAp	BS0-10801	putrescine utilization regulator PtrR,DNA-binding transcriptional regulator PtrR-L-glutamine,PtrR-glt,PtrR-4-aminobutanoate,L-glutamate,4-aminobutanoate,L-glutamine	EV-EXP-CHIP-PCR-MANUAL,EV-EXP-IEP-RTPCR
NarP-Pasp59 DNA-binding-site 69 bases upstream of norVp	BS0-2	DNA-binding transcriptional dual regulator NarP,DNA-binding transcriptional dual regulator NarP-phosphorylated	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
FadR DNA-binding-site 38 bases upstream of fabHp	BS0-8366	DNA-binding transcriptional dual regulator FadR,FadR-an acyl-CoA,an acyl-CoA	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site (BS0-10005)	BS0-10005	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
NsrR DNA-binding-site 1 bases upstream of rfep	BS0-7793	DNA-binding transcriptional regulator NsrR,NsrR-nitric oxide,DNA-binding transcriptional dual regulator NsrR	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10185)	BS0-10185	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
SlyA DNA-binding-site regulating elfA	BS0-8629	DNA-binding transcriptional dual regulator SlyA,DNA-binding transcriptional dual regulator SlyA	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
SoxS DNA-binding-site 38 bases upstream of fldBp	BS0-2263	DNA-binding transcriptional dual regulator SoxS	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
GadX DNA-binding-site 134.5 bases downstream of btuBp	BS0-8020	DNA-binding transcriptional dual regulator GadX	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
IHF DNA-binding-site 210 bases downstream of ilvLp1	BS506	integration host factor subunit &alpha;,integration host factor subunit &beta;,DNA-binding transcriptional dual regulator IHF	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-CHIP-PCR-MANUAL,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
RbsR DNA-binding-site 8.5 bases downstream of rbsDp	BS00493	DNA-binding transcriptional dual regulator RbsR,RbsR-D-ribose,D-ribose	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 9.5 bases upstream of dadAp3	BS422	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
LexA DNA-binding-site 0.5 bases upstream of chop	BS0-7640	DNA-binding transcriptional repressor LexA,DNA-binding transcriptional repressor LexA	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site 76.5 bases upstream of putPp4	BS147	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
NagC DNA-binding-site 14 bases upstream of dinIp	BS0-7978	DNA-binding transcriptional dual regulator NagC,NagC-<i>N</i>-acetyl-D-glucosamine 6-phosphate,<i>N</i>-acetyl-D-glucosamine 6-phosphate	EV-COMP-AINF-SIMILAR-TO-CONSENSUS
Nac DNA-binding-site regulating yafC	BS0-8861	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
GalR-galactose DNA-binding-site 207.5 bases upstream of galPp	BS0-7664	DNA-binding transcriptional dual regulator GalR,GalR-D-galactose,D-galactose	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS
NarL-Pasp59 DNA-binding-site 109 bases upstream of fdnGp	BS50	DNA-binding transcriptional dual regulator NarL,DNA-binding transcriptional dual regulator NarL-phosphorylated	EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Rob DNA-binding-site 61.5 bases upstream of marRp	BS0-902	DNA-binding transcriptional dual regulator Rob	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
LeuO DNA-binding-site 254 bases upstream of leuOp2	BS0-8228	DNA-binding transcriptional dual regulator LeuO	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-IC,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site (BS0-9799)	BS0-9799	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
CytR DNA-binding-site 31.5 bases upstream of tsxp2	BS00737	DNA-binding transcriptional repressor CytR,DNA-binding transcriptional repressor CytR,CytR-cytidine,cytidine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-IC,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
LrhA DNA-binding-site 112 bases upstream of flhDp	BS0-1281	DNA-binding transcriptional dual regulator LrhA	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10269)	BS0-10269	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Rob DNA-binding-site 41.5 bases upstream of inaAp	BS0-1581	DNA-binding transcriptional dual regulator Rob	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
ArcA-Pasp54 DNA-binding-site regulating yhjE	BS0-9015	DNA-binding transcriptional dual regulator ArcA,DNA-binding transcriptional dual regulator ArcA-phosphorylated	EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-MICROARRAY
Lrp-leu DNA-binding-site 53 bases upstream of rrsBp	BS0-7140	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
NsrR DNA-binding-site 2 bases downstream of hmpp	BS-7084	DNA-binding transcriptional regulator NsrR,NsrR-nitric oxide,DNA-binding transcriptional dual regulator NsrR	EV-COMP-AINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site (BS0-9868)	BS0-9868	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
DnaA-ATP DNA-binding-site 57 bases upstream of dnaAp2	BS586	chromosomal replication initiator protein DnaA,DnaA-ADP,DnaA-ATP,ATP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
RpoN DNA-binding-site (BS0-10549)	BS0-10549	RNA polymerase sigma factor RpoN,RNA polymerase sigma 54	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-GSELEX,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
TrpR-trp DNA-binding-site 11.5 bases upstream of trpLp	BS00206	DNA-binding transcriptional repressor TrpR,DNA-binding transcriptional repressor TrpR,DNA-binding transcriptional repressor TrpR-L-tryptophan,L-tryptophan	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Nac DNA-binding-site (BS0-10050)	BS0-10050	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ
ArgP DNA-binding-site 69.5 bases upstream of dnaAp1	BS0-8161	DNA-binding transcriptional dual regulator ArgP,DNA-binding transcriptional dual regulator ArgP,ArgP-L-arginine  DNA-binding transcriptional dual regulator,ArgP-L-lysine,L-lysine,L-arginine	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-IC,EV-IC,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
MarA DNA-binding-site 43 bases upstream of purAp	BS-7079	DNA-binding transcriptional dual regulator MarA	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
NhaR-Na+ DNA-binding-site 3 bases upstream of nhaAp1	BS0-7909	DNA-binding transcriptional activator NhaR,NhaR-Na<SUP>+</SUP> DNA-binding transcriptional activator,Na<SUP>+</SUP>	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS-EMSA,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-10395)	BS0-10395	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
Lrp DNA-binding-site (BS0-10274)	BS0-10274	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IEP-RNA-SEQ
YiaU DNA-binding-site (BS0-10676)	BS0-10676	DNA-binding transcriptional activator YiaU	EV-EXP-CHIP-EXO-MANUAL,EV-EXP-IEP-RNA-SEQ
CRP-cyclic-AMP DNA-binding transcriptional dual regulator DNA-binding-site regulating glgCp1	BS00314	DNA-binding transcriptional dual regulator CRP,DNA-binding transcriptional  repressor CRP-Sxy,DNA-binding transcriptional dual regulator CRP,CRP-cyclic-AMP DNA-binding transcriptional dual regulator,cyclic-AMP	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
Lrp DNA-binding-site (BS0-9725)	BS0-9725	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-CHIP-CHIP,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-MICROARRAY
Nac DNA-binding-site (BS0-9934)	BS0-9934	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
LldR-L-lactate DNA-binding-site (BS0-10815)	BS0-10815	DNA-binding transcriptional dual regulator LldR,DNA-binding transcriptional dual regulator LldR-<i>S</i>-lactate,(<i>S</i>)-lactate	EV-EXP-GSELEX,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-QRTPCR
NsrR DNA-binding-site 63 bases upstream of nrfAp	BS0-7766	DNA-binding transcriptional regulator NsrR,NsrR-nitric oxide,DNA-binding transcriptional dual regulator NsrR	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IMP-SITE-MUTATION,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
OxyR DNA-binding-site 83 bases upstream of fhuFp1	BS0-7740	DNA-binding transcriptional dual regulator OxyR	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
DcuR-P DNA-binding-site 41 bases upstream of dcuBp2	BS0-3441	DcuR,DNA-binding transcriptional activator DcuR-phosphorylated	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS-EMSA,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
YeiE DNA-binding-site (BS0-10612)	BS0-10612	DNA-binding transcriptional dual regulator YeiE	EV-EXP-CHIP-EXO,EV-EXP-IEP-RNA-SEQ
Nac DNA-binding-site regulating yeeZ	BS0-8891	DNA-binding transcriptional dual regulator Nac	EV-EXP-CHIP-SEQ,EV-COMP-AINF-PATTERN-DISCOVERY,EV-EXP-IEP-RNA-SEQ,EV-EXP-IEP-RNA-SEQ
GadE DNA-binding-site 78.5 bases upstream of yhiMp	BS0-8740	DNA-binding transcriptional activator GadE,GadE-RcsB DNA-binding transcriptional activator	EV-EXP-CHIP-EXO-MANUAL,EV-COMP-HINF,EV-EXP-IEP-RNA-SEQ
Lrp DNA-binding-site 107 bases upstream of stpAp1	BS00602	DNA-binding transcriptional dual regulator Lrp,DNA-binding transcriptional dual regulator Lrp-L-leucine,L-leucine	EV-EXP-CHIP-SEQ,EV-EXP-IDA-BINDING-OF-CELLULAR-EXTRACTS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-RNA-SEQ
GadX DNA-binding-site 29.5 bases upstream of gadEp3	BS0-8014	DNA-binding transcriptional dual regulator GadX	EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
GadE DNA-binding-site 63.5 bases upstream of gadEp2	BS0-4462	DNA-binding transcriptional activator GadE,GadE-RcsB DNA-binding transcriptional activator	EV-EXP-IDA-BINDING-OF-PURIFIED-PROTEINS,EV-COMP-HINF-SIMILAR-TO-CONSENSUS,EV-EXP-IEP-GENE-EXPRESSION-ANALYSIS
